Abend essen,de,custom.cooking,017e2caf-c598-0001-d984-f69b2c449068,2022-01-05T23:59:59.923000+00:00
Get ready for school,en,comb.fill,017e2caf-a2fc-0000-65ba-792e995b09fb,2022-01-05T23:59:58.084000+00:00
Reading (technical),en,book.fill,017e2caf-6a69-0000-03ee-adad5641791d,2022-01-05T23:59:57.583000+00:00
Sleep Well!,de,moon.fill,017e2df8-0073-0002-8620-72d1f8de485f,2022-01-05T23:59:50.779000+00:00
Shower,en,custom.shower,017e2caf-5e7c-0001-290c-bf4663bc53e4,2022-01-05T23:59:49.539000+00:00
Schlaf gut!,de,moon.fill,017e2caf-53b4-0002-c113-2222a9e5a041,2022-01-05T23:59:46.793000+00:00
Give Athena meds,en,custom.dog,017e2caf-6abb-0000-426d-4b1dfb68a1f4,2022-01-05T23:59:46.655000+00:00
Sveglia!,it,alarm.fill,017e2caf-347d-0000-52b0-980f08027087,2022-01-05T23:59:43.791000+00:00
Get prep for school,en,mdi.school,017e2caf-2e75-0000-0e9d-a2d00b7b5a4a,2022-01-05T23:59:41.237000+00:00
Gassi gehen,de,custom.dog,017e2caf-6ff3-0001-623a-108245c7e7bb,2022-01-05T23:59:38.940000+00:00
walk to school,en,figure.walk,017e2caf-3fad-0000-c2be-cde4d828bed8,2022-01-05T23:59:38.648000+00:00
Schlaf gut!,de,moon.fill,017e2caf-1c18-0000-0eab-66d929f12d68,2022-01-05T23:59:37.555000+00:00
Wake up!,en,alarm.fill,017e2caf-2649-0000-ddb4-71fdcf4107db,2022-01-05T23:59:37.161000+00:00
Aufwachen!,de,alarm.fill,017e2caf-1c17-0000-9290-803912c54679,2022-01-05T23:59:28.555000+00:00
Cut veggies ,en,custom.cooking,017e2caf-164a-0000-0201-1498ca3d421c,2022-01-05T23:59:25.070000+00:00
Shower,en,custom.shower,017e2cae-d896-0000-a816-b30f53b07cbf,2022-01-05T23:59:22.255000+00:00
Sleep Well!,en,moon.fill,017e2cc0-a1d5-0001-29ca-ae9edbae52f2,2022-01-05T23:59:19.839000+00:00
Leave the house for school ,en,house.fill,017e2cae-c4bb-0000-605a-76182f358a5e,2022-01-05T23:59:16.192000+00:00
Breakfast,en,noun.meal,017e2caf-2310-0000-8f90-b61eebaea3cd,2022-01-05T23:59:15.341000+00:00
Ikea,de,guitars,017e2cae-a0a5-0000-5c38-16d39812f40e,2022-01-05T23:59:08.950000+00:00
Aufwachen!,de,alarm.fill,017e2cae-9d68-0001-12ad-31ca430a58f3,2022-01-05T23:59:08.118000+00:00
Take a shower,en,custom.shower,017e2caf-01a2-0000-065d-bed096c328eb,2022-01-05T23:59:07.779000+00:00
Lunch,en,noun.meal,017e2e45-4ffe-0000-68c4-fcab49e35222,2022-01-05T23:59:05.395000+00:00
Dinner - Cairn,en,heart.fill,017e2cae-b123-0000-d4d1-440dafa23bbf,2022-01-05T23:59:02.163000+00:00
Get ready ,en,custom.hairdryer,017e2cae-e80c-0000-5df3-bd5c9ace9545,2022-01-05T23:58:58.226000+00:00
Ikea,de,guitars,017e2cae-a0a2-0001-72a5-0af20821dd08,2022-01-05T23:58:56.950000+00:00
Workout,en,custom.dumbbell,017e2cae-8367-0001-1a1c-477ea0286c63,2022-01-05T23:58:56.430000+00:00
Schlaf gut!,de,moon.fill,017e2cae-9d62-0001-2d24-27d68903beca,2022-01-05T23:58:55.118000+00:00
Fertig machen ,de,custom.toothbrush,017e2cae-5438-0001-cd7b-a2bcf125a31e,2022-01-05T23:58:49.374000+00:00
Finish oils/bath bags,en,dollarsign.circle.fill,017e2cae-bd65-0000-43a6-3f2aec52dc50,2022-01-05T23:58:49.310000+00:00
MOEKIEEEE,nl,bolt.fill,017e2cae-b104-0001-11a0-9c32f283292f,2022-01-05T23:58:48.144000+00:00
Shower,en,comb.fill,017e2cae-b7f1-0000-a077-9062db5d007a,2022-01-05T23:58:45.916000+00:00
Workout,en,custom.dumbbell,017e2cae-8366-0000-50cc-862fb6552753,2022-01-05T23:58:42.430000+00:00
Dinner - Cairn,en,heart.fill,017e2cae-3c7a-0000-fe36-3420ba3e424d,2022-01-05T23:58:37.303000+00:00
