Brush Teeth,en,custom.toothbrush,017dfe56-499c-0000-8425-434261975bf0,2021-12-27T23:59:56.559000+00:00
Workout 💦,en,custom.dumbbell,017dfe56-1371-0001-7a0d-46ef48ddc274,2021-12-27T23:59:50.701000+00:00
Wake up!,en,alarm.fill,017dfe56-1bee-0000-c23a-e346334dd4c3,2021-12-27T23:59:49.858000+00:00
Einkaufen ,en,cart.fill,017dfe56-4d93-0001-326d-5e95bfe404ab,2021-12-27T23:59:45.581000+00:00
Brush Teeth,en,custom.toothbrush,017dfe56-4994-0000-5407-09777a61a8af,2021-12-27T23:59:38.559000+00:00
Make-up kast ordenen,nl,custom.lipstick,017dfe56-22a6-0001-9234-311927ca569e,2021-12-27T23:59:37.589000+00:00
Breakfast,en,noun.coffee,017dfe55-9bd9-0002-ecbc-0d26978db9b8,2021-12-27T23:59:23.082000+00:00
Make-up ,it,custom.lipstick,017dfe55-b5d3-0000-65b8-ae1a58232604,2021-12-27T23:59:21.733000+00:00
Bonjour !,fr,alarm.fill,017dfe55-885c-0000-4197-80f09ad98a34,2021-12-27T23:59:13.094000+00:00
Wash up,en,wand.and.stars,017dfe55-9bd4-0001-a1e7-e20bbcb3cf89,2021-12-27T23:59:11.082000+00:00
Brush Teeth,en,custom.toothbrush,017dfe55-5a59-0000-5069-bb5bc50b28f1,2021-12-27T23:59:05.314000+00:00
6 ~ Finish! Ziel in Sicht!:),en,flag.fill,017dfe55-669d-0000-c20a-0bbbc70ff7c1,2021-12-27T23:58:55.450000+00:00
Brush Teeth,en,custom.toothbrush,017dfe55-26e4-0001-5f72-2e59e22608ab,2021-12-27T23:58:45.131000+00:00
4 ~ Let’s gooo! Have fun meanwhile...,en,pencil.and.outline,017dfe55-6695-0000-25e7-71980679af0f,2021-12-27T23:58:44.450000+00:00
Lunch Break ,en,noun.meal,017dfe54-ee0e-0000-95e4-ffc8d5edec45,2021-12-27T23:58:34.594000+00:00
Sleep Well!,en,moon.fill,017dfe55-3c97-0000-ef76-22a7435b080f,2021-12-27T23:58:33.700000+00:00
Brush Teeth,en,custom.toothbrush,017dfe54-ed17-0000-0227-15a66db9b065,2021-12-27T23:58:30.339000+00:00
Breakfast,en,noun.coffee,017dfe54-b592-0000-f4e9-daf9b8bf7887,2021-12-27T23:58:24.120000+00:00
3~ Let’s gooo! Have fun meanwhile...,en,pencil.and.outline,017dfe54-bb2a-0000-0a6b-1cc709b55f0a,2021-12-27T23:58:22.563000+00:00
Sistemare make-up pt.1,it,paintbrush.pointed.fill,017dfe54-cee1-0000-7cb0-d4cf2f9860d3,2021-12-27T23:58:20.369000+00:00
Night,en,moon.fill,017dfe54-b459-0000-aaec-93f0af31cf12,2021-12-27T23:58:12.818000+00:00
1 ~ Let’s gooo! Have fun meanwhile...,en,pencil.and.outline,017dfe54-7902-0000-3771-e414d32cad99,2021-12-27T23:57:59.618000+00:00
Wash up,en,wand.and.stars,017dfe54-7549-0000-ab58-5050562c9c41,2021-12-27T23:57:58.678000+00:00
Language Learning ,en,custom.language,017dfe54-8a50-0000-724e-bcad89e3c2bd,2021-12-27T23:57:53.026000+00:00
Wash up,en,wand.and.stars,017dfe54-3c8d-0001-74fd-faa1e438c9ef,2021-12-27T23:57:50.151000+00:00
Lunch,en,noun.meal,017dfe54-2775-0000-74b2-6f151c69b40f,2021-12-27T23:57:37.741000+00:00
Aufwachen!,de,alarm.fill,017dfe54-0b54-0001-6eb6-0bafe2a356e2,2021-12-27T23:57:37.554000+00:00
Frühstück,de,noun.coffee,017dfe54-2c40-0000-fc1e-2f6307845ed4,2021-12-27T23:57:19.980000+00:00
